41382559	180781256	1.0	(770,)	770
41382559	139709045	1.0	(770,)	770
82173521	52650914	1.0	(776,)	776
42219929	484399092	1.0	(777,)	777
508525027	426223598	1.0	(781,)	781
124467333	267215089	1.0	(0,)	0
59131475	134037766	1.0	(2960,)	2960
516217740	180352248	1.0	(2961,)	2961
105584645	123721524	1.0	(0,)	0
105584645	90960411	1.0	(0,)	0
105584645	22422920	1.0	(0,)	0
83635994	36666407	1.0	(0,)	0
119253305	53619534	1.0	(2976,)	2976
139778025	64372897	1.0	(349,)	349
47474524	120568022	1.0	(0,)	0
47474524	136382961	1.0	(0,)	0
47474524	38718052	1.0	(0,)	0
47474524	54525106	1.0	(0,)	0
47474524	112066197	1.0	(0,)	0
47474524	267086754	1.0	(0,)	0
47474524	28283689	1.0	(0,)	0
47474524	514457856	1.0	(0,)	0
47474524	41930132	1.0	(0,)	0
47474524	39067173	1.0	(0,)	0
523381689	528988061	1.0	(688,)	688
30171560	476643128	1.0	(714,)	714
30171560	455993452	1.0	(714,)	714
135177864	238813810	1.0	(1550,)	1550
193531341	167830996	1.0	(1554,)	1554
193531341	421736337	1.0	(1554,)	1554
79056527	13698772	1.0	(0,)	0
79056527	49418475	1.0	(0,)	0
122320584	211942849	1.0	(3025,)	3025
57671040	87822995	1.0	(0,)	0
173687771	12585713	1.0	(0,)	0
173687771	112066197	1.0	(0,)	0
173687771	192182398	1.0	(0,)	0
173687771	136382961	1.0	(0,)	0
173687771	41245072	1.0	(0,)	0
173687771	118342490	1.0	(0,)	0
173687771	123075082	1.0	(0,)	0
173687771	62663660	1.0	(0,)	0
173687771	185913819	1.0	(0,)	0
173687771	41930132	1.0	(0,)	0
646576358	110876009	1.0	(2685,)	2685
646576358	139967680	1.0	(2685,)	2685
139748304	140001886	1.0	(3056,)	3056
77669901	270232021	1.0	(0,)	0
77669901	468031986	1.0	(0,)	0
77669901	49045679	1.0	(0,)	0
77669901	118342490	1.0	(0,)	0
77669901	158636407	1.0	(0,)	0
77669901	41930132	1.0	(0,)	0
77669901	94707429	1.0	(0,)	0
77669901	50684398	1.0	(0,)	0
77669901	40051564	1.0	(0,)	0
77669901	195326003	1.0	(0,)	0
58534131	79297907	1.0	(851,)	851
58534131	79792848	1.0	(851,)	851
87822995	57671040	1.0	(0,)	0
25684280	55664807	1.0	(0,)	0
69824993	58561651	1.0	(1577,)	1577
69824993	146550248	1.0	(1577,)	1577
53619534	119253305	1.0	(2976,)	2976
152644858	53179957	1.0	(709,)	709
57962435	77669901	1.0	(0,)	0
57962435	94707429	1.0	(0,)	0
57962435	43197130	1.0	(0,)	0
57962435	6659366	1.0	(0,)	0
57962435	468031986	1.0	(0,)	0
57962435	76258299	1.0	(0,)	0
57962435	233024443	1.0	(0,)	0
57962435	43030068	1.0	(0,)	0
57962435	41930132	1.0	(0,)	0
57962435	464938702	1.0	(0,)	0
206990465	38718052	1.0	(0,)	0
206990465	39067173	1.0	(0,)	0
206990465	72253475	1.0	(0,)	0
206990465	126340563	1.0	(0,)	0
206990465	57962435	1.0	(0,)	0
206990465	26306692	1.0	(0,)	0
206990465	464938702	1.0	(0,)	0
206990465	49045679	1.0	(0,)	0
206990465	468031986	1.0	(0,)	0
206990465	20650721	1.0	(0,)	0
29363507	48082917	1.0	(0,)	0
29363507	25084072	1.0	(0,)	0
29363507	23857542	1.0	(0,)	0
29363507	39459577	1.0	(0,)	0
192182398	173687771	1.0	(0,)	0
192182398	179896802	1.0	(0,)	0
192182398	112066197	1.0	(0,)	0
192182398	62663660	1.0	(0,)	0
192182398	39067173	1.0	(0,)	0
192182398	38718052	1.0	(0,)	0
192182398	129108719	1.0	(0,)	0
192182398	185913819	1.0	(0,)	0
192182398	37799181	1.0	(0,)	0
192182398	54525106	1.0	(0,)	0
126340563	20650721	1.0	(0,)	0
126340563	158636407	1.0	(0,)	0
126340563	118342490	1.0	(0,)	0
126340563	270232021	1.0	(0,)	0
126340563	39067173	1.0	(0,)	0
126340563	139016093	1.0	(0,)	0
126340563	112066197	1.0	(0,)	0
126340563	12585713	1.0	(0,)	0
126340563	123075082	1.0	(0,)	0
126340563	62356185	1.0	(0,)	0
508007333	192732191	1.0	(3156,)	3156
46834933	179896802	1.0	(0,)	0
46834933	54041313	1.0	(0,)	0
46834933	54525106	1.0	(0,)	0
46834933	139016093	1.0	(0,)	0
46834933	112034182	1.0	(0,)	0
46834933	112066197	1.0	(0,)	0
46834933	233024443	1.0	(0,)	0
46834933	270232021	1.0	(0,)	0
46834933	37799181	1.0	(0,)	0
46834933	158636407	1.0	(0,)	0
641281044	645398388	1.0	(1596,)	1596
114402277	22025290	1.0	(0,)	0
62663660	185913819	1.0	(0,)	0
62663660	192182398	1.0	(0,)	0
62663660	25454398	1.0	(0,)	0
62663660	112066197	1.0	(0,)	0
62663660	41245072	1.0	(0,)	0
62663660	129108719	1.0	(0,)	0
62663660	173687771	1.0	(0,)	0
62663660	76258299	1.0	(0,)	0
62663660	93589410	1.0	(0,)	0
62663660	26306692	1.0	(0,)	0
109545804	41546661	1.0	(3188,)	3188
180352248	516217740	1.0	(2961,)	2961
21827001	76258299	1.0	(0,)	0
21827001	185913819	1.0	(0,)	0
21827001	514457856	1.0	(0,)	0
21827001	215968422	1.0	(0,)	0
21827001	77669901	1.0	(0,)	0
21827001	118342490	1.0	(0,)	0
21827001	32787655	1.0	(0,)	0
21827001	136382961	1.0	(0,)	0
21827001	126340563	1.0	(0,)	0
21827001	112034182	1.0	(0,)	0
239467081	37425894	1.0	(1856,)	1856
158636407	37799181	1.0	(0,)	0
158636407	126340563	1.0	(0,)	0
158636407	41930132	1.0	(0,)	0
158636407	139016093	1.0	(0,)	0
158636407	157053065	1.0	(0,)	0
158636407	525706750	1.0	(0,)	0
158636407	62595539	1.0	(0,)	0
158636407	195326003	1.0	(0,)	0
158636407	25454398	1.0	(0,)	0
158636407	94707429	1.0	(0,)	0
81296754	482461525	1.0	(0,)	0
436472564	98446694	1.0	(0,)	0
52277205	30131260	1.0	(2941,)	2941
52277205	45184940	1.0	(2941,)	2941
67311269	504283922	1.0	(3242,)	3242
672482656	177964931	1.0	(0,)	0
106961925	32787655	1.0	(0,)	0
106961925	215968422	1.0	(0,)	0
106961925	62663660	1.0	(0,)	0
106961925	29103119	1.0	(0,)	0
106961925	118342490	1.0	(0,)	0
106961925	136382961	1.0	(0,)	0
106961925	25454398	1.0	(0,)	0
106961925	195326003	1.0	(0,)	0
106961925	62356185	1.0	(0,)	0
106961925	129108719	1.0	(0,)	0
64372897	139778025	1.0	(349,)	349
100399471	74395033	1.0	(351,)	351
120568022	139016093	1.0	(0,)	0
120568022	62595539	1.0	(0,)	0
120568022	39067173	1.0	(0,)	0
120568022	62356185	1.0	(0,)	0
120568022	129108719	1.0	(0,)	0
120568022	54041313	1.0	(0,)	0
120568022	28283689	1.0	(0,)	0
120568022	55607419	1.0	(0,)	0
120568022	62663660	1.0	(0,)	0
120568022	47474524	1.0	(0,)	0
83180882	131302635	1.0	(0,)	0
83180882	25960961	1.0	(0,)	0
83180882	253633611	1.0	(0,)	0
62356185	112066197	1.0	(0,)	0
62356185	126340563	1.0	(0,)	0
62356185	106961925	1.0	(0,)	0
62356185	25454398	1.0	(0,)	0
62356185	233024443	1.0	(0,)	0
62356185	54041313	1.0	(0,)	0
62356185	123075082	1.0	(0,)	0
62356185	120568022	1.0	(0,)	0
62356185	57962435	1.0	(0,)	0
62356185	28283689	1.0	(0,)	0
35936672	79594996	1.0	(0,)	0
35936672	53567674	1.0	(0,)	0
48082917	25084072	1.0	(0,)	0
48082917	39459577	1.0	(0,)	0
48082917	23857542	1.0	(0,)	0
48082917	29363507	1.0	(0,)	0
117323707	85034121	1.0	(0,)	0
525706750	158636407	1.0	(0,)	0
525706750	112034182	1.0	(0,)	0
525706750	126340563	1.0	(0,)	0
525706750	39067173	1.0	(0,)	0
525706750	28283689	1.0	(0,)	0
525706750	26306692	1.0	(0,)	0
525706750	47071880	1.0	(0,)	0
525706750	37799181	1.0	(0,)	0
525706750	25454398	1.0	(0,)	0
525706750	138686063	1.0	(0,)	0
478036661	260322001	1.0	(1660,)	1660
131302635	25960961	1.0	(0,)	0
131302635	83180882	1.0	(0,)	0
131302635	253633611	1.0	(0,)	0
259975993	418157079	1.0	(3271,)	3271
224260995	58699480	1.0	(3280,)	3280
139016093	28283689	1.0	(0,)	0
139016093	120568022	1.0	(0,)	0
139016093	62595539	1.0	(0,)	0
139016093	46834933	1.0	(0,)	0
139016093	126340563	1.0	(0,)	0
139016093	55607419	1.0	(0,)	0
139016093	270232021	1.0	(0,)	0
139016093	112034182	1.0	(0,)	0
139016093	503598254	1.0	(0,)	0
139016093	158636407	1.0	(0,)	0
40051564	193443628	1.0	(0,)	0
40051564	47474524	1.0	(0,)	0
40051564	55607419	1.0	(0,)	0
40051564	26306692	1.0	(0,)	0
40051564	184325380	1.0	(0,)	0
40051564	77669901	1.0	(0,)	0
40051564	468031986	1.0	(0,)	0
40051564	37799181	1.0	(0,)	0
40051564	112066197	1.0	(0,)	0
40051564	62595539	1.0	(0,)	0
102282920	118110732	1.0	(0,)	0
170907443	537328222	1.0	(0,)	0
170907443	178742065	1.0	(0,)	0
146426504	81490626	1.0	(3342,)	3342
194016774	158068100	1.0	(3353,)	3353
194016774	117873371	1.0	(3353,)	3353
108073435	102680338	1.0	(0,)	0
98446694	436472564	1.0	(0,)	0
81490626	146426504	1.0	(3342,)	3342
172172508	237687661	1.0	(1640,)	1640
172172508	429483815	1.0	(1640,)	1640
112702339	48259328	1.0	(0,)	0
211942849	122320584	1.0	(3025,)	3025
192732191	508007333	1.0	(3156,)	3156
112983827	498364642	1.0	(3397,)	3397
30105209	61855433	1.0	(0,)	0
30105209	159910521	1.0	(0,)	0
117577939	126051617	1.0	(0,)	0
243356119	119638640	1.0	(3420,)	3420
125500154	137458023	1.0	(0,)	0
139709045	41382559	1.0	(770,)	770
139709045	180781256	1.0	(770,)	770
178742065	170907443	1.0	(0,)	0
178742065	537328222	1.0	(0,)	0
76258299	41930132	1.0	(0,)	0
76258299	112034182	1.0	(0,)	0
76258299	57962435	1.0	(0,)	0
76258299	40051564	1.0	(0,)	0
76258299	41245072	1.0	(0,)	0
76258299	29103119	1.0	(0,)	0
76258299	55607419	1.0	(0,)	0
76258299	62663660	1.0	(0,)	0
76258299	195326003	1.0	(0,)	0
76258299	26306692	1.0	(0,)	0
79792848	79297907	1.0	(851,)	851
79792848	58534131	1.0	(851,)	851
25084072	39459577	1.0	(0,)	0
25084072	48082917	1.0	(0,)	0
25084072	29363507	1.0	(0,)	0
25084072	23857542	1.0	(0,)	0
455993452	476643128	1.0	(714,)	714
455993452	30171560	1.0	(714,)	714
140001886	139748304	1.0	(3056,)	3056
30131260	52277205	1.0	(2941,)	2941
30131260	45184940	1.0	(2941,)	2941
102680338	108073435	1.0	(0,)	0
186732348	51426379	1.0	(0,)	0
87056709	29578325	1.0	(0,)	0
87056709	59168409	1.0	(0,)	0
117168642	183819202	1.0	(2140,)	2140
117168642	77148737	1.0	(2140,)	2140
30816637	110320392	1.0	(0,)	0
30816637	557148694	1.0	(0,)	0
30816637	59635827	1.0	(0,)	0
30816637	478575546	1.0	(0,)	0
267215089	124467333	1.0	(0,)	0
530561729	None	1.0	(0,)	0
74391737	271432683	1.0	(3505,)	3505
27255072	39373046	1.0	(3513,)	3513
120475981	72213818	1.0	(376,)	376
143754803	49655919	1.0	(0,)	0
87207953	51098900	1.0	(381,)	381
87207953	30805171	1.0	(381,)	381
169712275	143984866	1.0	(267,)	267
139125840	133220545	1.0	(871,)	871
139144469	178238725	1.0	(0,)	0
139144469	181636240	1.0	(0,)	0
139144469	51796845	1.0	(0,)	0
529872797	57116735	1.0	(0,)	0
529872797	109593463	1.0	(0,)	0
529872797	27457904	1.0	(0,)	0
529872797	130721420	1.0	(0,)	0
149988048	78116651	1.0	(0,)	0
149988048	29260188	1.0	(0,)	0
86126056	42848761	1.0	(1696,)	1696
266894216	69869005	1.0	(1718,)	1718
172782057	422033166	1.0	(2567,)	2567
112066197	173687771	1.0	(0,)	0
112066197	20650721	1.0	(0,)	0
112066197	192182398	1.0	(0,)	0
112066197	62663660	1.0	(0,)	0
112066197	46834933	1.0	(0,)	0
112066197	126340563	1.0	(0,)	0
112066197	184325380	1.0	(0,)	0
112066197	37799181	1.0	(0,)	0
112066197	54525106	1.0	(0,)	0
112066197	123075082	1.0	(0,)	0
8843899	41895110	1.0	(3561,)	3561
8843899	44445798	1.0	(3561,)	3561
270232021	54041313	1.0	(0,)	0
270232021	44019612	1.0	(0,)	0
270232021	77669901	1.0	(0,)	0
270232021	112034182	1.0	(0,)	0
270232021	139016093	1.0	(0,)	0
270232021	126340563	1.0	(0,)	0
270232021	46834933	1.0	(0,)	0
270232021	468031986	1.0	(0,)	0
270232021	20650721	1.0	(0,)	0
270232021	195326003	1.0	(0,)	0
110876009	139967680	1.0	(2685,)	2685
110876009	646576358	1.0	(2685,)	2685
102165527	144926827	1.0	(0,)	0
216621913	199811071	1.0	(0,)	0
193443628	112066197	1.0	(0,)	0
193443628	40051564	1.0	(0,)	0
193443628	55607419	1.0	(0,)	0
193443628	468031986	1.0	(0,)	0
193443628	47474524	1.0	(0,)	0
193443628	49045679	1.0	(0,)	0
193443628	112034182	1.0	(0,)	0
193443628	514457856	1.0	(0,)	0
193443628	57962435	1.0	(0,)	0
193443628	233024443	1.0	(0,)	0
514457856	47474524	1.0	(0,)	0
514457856	29103119	1.0	(0,)	0
514457856	123075082	1.0	(0,)	0
514457856	112034182	1.0	(0,)	0
514457856	49045679	1.0	(0,)	0
514457856	21827001	1.0	(0,)	0
514457856	40051564	1.0	(0,)	0
514457856	54525106	1.0	(0,)	0
514457856	468031986	1.0	(0,)	0
514457856	184325380	1.0	(0,)	0
136382961	215968422	1.0	(0,)	0
136382961	158636407	1.0	(0,)	0
136382961	38718052	1.0	(0,)	0
136382961	47474524	1.0	(0,)	0
136382961	41930132	1.0	(0,)	0
136382961	118342490	1.0	(0,)	0
87067909	471811595	1.0	(0,)	0
123075082	72253475	1.0	(0,)	0
123075082	138686063	1.0	(0,)	0
123075082	112066197	1.0	(0,)	0
123075082	25454398	1.0	(0,)	0
123075082	55607419	1.0	(0,)	0
123075082	173687771	1.0	(0,)	0
123075082	62356185	1.0	(0,)	0
123075082	112034182	1.0	(0,)	0
123075082	49045679	1.0	(0,)	0
123075082	126340563	1.0	(0,)	0
187118505	501734466	1.0	(3612,)	3612
268272569	219794816	1.0	(0,)	0
157053065	40051564	1.0	(0,)	0
157053065	126340563	1.0	(0,)	0
157053065	43030068	1.0	(0,)	0
157053065	158636407	1.0	(0,)	0
157053065	62595539	1.0	(0,)	0
157053065	37799181	1.0	(0,)	0
157053065	173687771	1.0	(0,)	0
157053065	112034182	1.0	(0,)	0
157053065	93589410	1.0	(0,)	0
157053065	267086754	1.0	(0,)	0
191887377	76548769	1.0	(905,)	905
269565123	None	1.0	(907,)	907
136382961	173687771	1.0	(0,)	0
136382961	106961925	1.0	(0,)	0
136382961	41245072	1.0	(0,)	0
136382961	62595539	1.0	(0,)	0
25093116	66076836	1.0	(1746,)	1746
25093116	39173262	1.0	(1746,)	1746
43030068	47071880	1.0	(0,)	0
43030068	54041313	1.0	(0,)	0
43030068	77669901	1.0	(0,)	0
43030068	28283689	1.0	(0,)	0
43030068	233024443	1.0	(0,)	0
43030068	157053065	1.0	(0,)	0
43030068	57962435	1.0	(0,)	0
43030068	72253475	1.0	(0,)	0
43030068	126340563	1.0	(0,)	0
43030068	93589410	1.0	(0,)	0
571785077	22562338	1.0	(0,)	0
131552005	99751174	1.0	(0,)	0
130721420	27457904	1.0	(0,)	0
130721420	109593463	1.0	(0,)	0
130721420	57116735	1.0	(0,)	0
130721420	529872797	1.0	(0,)	0
74351174	41719107	1.0	(1086,)	1086
67509214	7093315	1.0	(0,)	0
29103119	26306692	1.0	(0,)	0
29103119	54041313	1.0	(0,)	0
29103119	195326003	1.0	(0,)	0
29103119	118342490	1.0	(0,)	0
29103119	93589410	1.0	(0,)	0
29103119	41245072	1.0	(0,)	0
29103119	129108719	1.0	(0,)	0
29103119	62663660	1.0	(0,)	0
29103119	25454398	1.0	(0,)	0
29103119	106961925	1.0	(0,)	0
36666407	83635994	1.0	(0,)	0
41930132	173687771	1.0	(0,)	0
41930132	25454398	1.0	(0,)	0
41930132	136382961	1.0	(0,)	0
41930132	94707429	1.0	(0,)	0
41930132	77669901	1.0	(0,)	0
41930132	76258299	1.0	(0,)	0
41930132	57962435	1.0	(0,)	0
41930132	12585713	1.0	(0,)	0
41930132	158636407	1.0	(0,)	0
41930132	41245072	1.0	(0,)	0
58561651	69824993	1.0	(1577,)	1577
58561651	146550248	1.0	(1577,)	1577
267086754	50684398	1.0	(0,)	0
267086754	195326003	1.0	(0,)	0
267086754	158636407	1.0	(0,)	0
267086754	47071880	1.0	(0,)	0
267086754	112034182	1.0	(0,)	0
267086754	12585713	1.0	(0,)	0
267086754	47474524	1.0	(0,)	0
267086754	37799181	1.0	(0,)	0
267086754	41930132	1.0	(0,)	0
267086754	157053065	1.0	(0,)	0
98578318	47694770	1.0	(0,)	0
118956645	198833605	1.0	(0,)	0
90805634	51270104	1.0	(0,)	0
28283689	47474524	1.0	(0,)	0
28283689	138686063	1.0	(0,)	0
28283689	93589410	1.0	(0,)	0
28283689	54041313	1.0	(0,)	0
28283689	50684398	1.0	(0,)	0
28283689	77669901	1.0	(0,)	0
28283689	62356185	1.0	(0,)	0
28283689	129108719	1.0	(0,)	0
28283689	139016093	1.0	(0,)	0
28283689	120568022	1.0	(0,)	0
158068100	194016774	1.0	(3353,)	3353
158068100	117873371	1.0	(3353,)	3353
42848761	86126056	1.0	(1696,)	1696
475621112	77513372	1.0	(324,)	324
475621112	60709283	1.0	(324,)	324
52839414	40965449	1.0	(0,)	0
9679595	44099416	1.0	(0,)	0
247808909	32152294	1.0	(0,)	0
247808909	125709967	1.0	(0,)	0
158606982	124033438	1.0	(195,)	195
84168533	90091619	1.0	(392,)	392
116311210	44096715	1.0	(916,)	916
158279505	133764608	1.0	(0,)	0
462169005	123843446	1.0	(0,)	0
178505082	613442022	1.0	(1794,)	1794
178505082	156465245	1.0	(1794,)	1794
113080650	48946894	1.0	(0,)	0
153518056	210175483	1.0	(0,)	0
468031986	464938702	1.0	(0,)	0
468031986	49045679	1.0	(0,)	0
468031986	77669901	1.0	(0,)	0
468031986	270232021	1.0	(0,)	0
468031986	514457856	1.0	(0,)	0
468031986	40051564	1.0	(0,)	0
468031986	57962435	1.0	(0,)	0
468031986	112034182	1.0	(0,)	0
468031986	112066197	1.0	(0,)	0
468031986	179896802	1.0	(0,)	0
41895110	44445798	1.0	(3561,)	3561
41895110	8843899	1.0	(3561,)	3561
151326507	137922988	1.0	(0,)	0
20483303	69696883	1.0	(3806,)	3806
522680774	139504995	1.0	(30,)	30
90917536	147734961	1.0	(0,)	0
260322001	478036661	1.0	(1660,)	1660
101400190	519746704	1.0	(0,)	0
230301324	212925121	1.0	(709,)	709
179597489	29214396	1.0	(0,)	0
195326003	47071880	1.0	(0,)	0
195326003	126340563	1.0	(0,)	0
195326003	43197130	1.0	(0,)	0
195326003	77669901	1.0	(0,)	0
195326003	76258299	1.0	(0,)	0
195326003	29103119	1.0	(0,)	0
195326003	62663660	1.0	(0,)	0
195326003	106961925	1.0	(0,)	0
195326003	118342490	1.0	(0,)	0
195326003	270232021	1.0	(0,)	0
44445798	41895110	1.0	(3561,)	3561
44445798	8843899	1.0	(3561,)	3561
137922988	151326507	1.0	(0,)	0
501734466	187118505	1.0	(3612,)	3612
426223598	508525027	1.0	(781,)	781
678924499	522410585	1.0	(0,)	0
63825346	103869274	1.0	(0,)	0
219794816	268272569	1.0	(0,)	0
85034121	117323707	1.0	(0,)	0
46201261	27631292	1.0	(497,)	497
109593463	529872797	1.0	(0,)	0
109593463	27457904	1.0	(0,)	0
109593463	130721420	1.0	(0,)	0
109593463	57116735	1.0	(0,)	0
276552680	16146075	1.0	(0,)	0
126324637	58617863	1.0	(0,)	0
126324637	36196174	1.0	(0,)	0
62595539	139016093	1.0	(0,)	0
62595539	118342490	1.0	(0,)	0
62595539	157053065	1.0	(0,)	0
62595539	62356185	1.0	(0,)	0
62595539	158636407	1.0	(0,)	0
62595539	57962435	1.0	(0,)	0
62595539	129108719	1.0	(0,)	0
62595539	215968422	1.0	(0,)	0
62595539	41245072	1.0	(0,)	0
62595539	136382961	1.0	(0,)	0
51796845	178238725	1.0	(0,)	0
51796845	181636240	1.0	(0,)	0
51796845	139144469	1.0	(0,)	0
37425894	239467081	1.0	(1856,)	1856
66250613	42320398	1.0	(2480,)	2480
100548776	237111171	1.0	(0,)	0
100548776	73735538	1.0	(0,)	0
44096715	116311210	1.0	(916,)	916
504283922	67311269	1.0	(3242,)	3242
95734127	86102877	1.0	(3899,)	3899
60334983	176435448	1.0	(3901,)	3901
60334983	69599769	1.0	(3901,)	3901
167830996	193531341	1.0	(1554,)	1554
167830996	421736337	1.0	(1554,)	1554
476047710	198394486	1.0	(1865,)	1865
142349242	113036867	1.0	(0,)	0
151519661	197044566	1.0	(0,)	0
63432168	70520787	1.0	(0,)	0
188038838	96893443	1.0	(3948,)	3948
537328222	170907443	1.0	(0,)	0
537328222	178742065	1.0	(0,)	0
421144832	1423946	1.0	(2286,)	2286
133764608	158279505	1.0	(0,)	0
137458023	125500154	1.0	(0,)	0
122691064	32322994	1.0	(0,)	0
41546661	109545804	1.0	(3188,)	3188
27161696	71031406	1.0	(0,)	0
29578325	59168409	1.0	(0,)	0
29578325	87056709	1.0	(0,)	0
36196174	58617863	1.0	(0,)	0
36196174	126324637	1.0	(0,)	0
51098900	87207953	1.0	(381,)	381
51098900	30805171	1.0	(381,)	381
564003903	485818115	1.0	(1048,)	1048
54041313	139016093	1.0	(0,)	0
54041313	29103119	1.0	(0,)	0
54041313	267086754	1.0	(0,)	0
54041313	138686063	1.0	(0,)	0
54041313	270232021	1.0	(0,)	0
54041313	62356185	1.0	(0,)	0
54041313	46834933	1.0	(0,)	0
54041313	120568022	1.0	(0,)	0
54041313	28283689	1.0	(0,)	0
54041313	43030068	1.0	(0,)	0
41719107	74351174	1.0	(1086,)	1086
464938702	112066197	1.0	(0,)	0
464938702	20650721	1.0	(0,)	0
464938702	26306692	1.0	(0,)	0
464938702	179896802	1.0	(0,)	0
464938702	49045679	1.0	(0,)	0
464938702	94707429	1.0	(0,)	0
464938702	57962435	1.0	(0,)	0
464938702	206990465	1.0	(0,)	0
464938702	54525106	1.0	(0,)	0
464938702	468031986	1.0	(0,)	0
55101697	219621643	1.0	(0,)	0
115008194	35999968	1.0	(1899,)	1899
26302559	28402090	1.0	(1902,)	1902
50450455	44365677	1.0	(759,)	759
50450455	76752131	1.0	(759,)	759
79594996	35936672	1.0	(0,)	0
79594996	53567674	1.0	(0,)	0
79769388	40245188	1.0	(0,)	0
70801500	493080318	1.0	(0,)	0
29260188	149988048	1.0	(0,)	0
29260188	78116651	1.0	(0,)	0
55607419	38718052	1.0	(0,)	0
55607419	6659366	1.0	(0,)	0
55607419	123075082	1.0	(0,)	0
55607419	120568022	1.0	(0,)	0
55607419	76258299	1.0	(0,)	0
55607419	112034182	1.0	(0,)	0
55607419	41245072	1.0	(0,)	0
55607419	25454398	1.0	(0,)	0
55607419	139016093	1.0	(0,)	0
55607419	270232021	1.0	(0,)	0
25960961	131302635	1.0	(0,)	0
25960961	83180882	1.0	(0,)	0
25960961	253633611	1.0	(0,)	0
485818115	564003903	1.0	(1048,)	1048
103869274	63825346	1.0	(0,)	0
53254959	79418345	1.0	(2514,)	2514
75016953	81762924	1.0	(650,)	650
75016953	74722038	1.0	(650,)	650
29528377	29528336	1.0	(0,)	0
29528377	147090915	1.0	(0,)	0
29528377	176024113	1.0	(0,)	0
133621591	24934483	1.0	(0,)	0
133621591	47972131	1.0	(0,)	0
47553373	20443049	1.0	(0,)	0
47553373	673571250	1.0	(0,)	0
161444554	436815633	1.0	(4107,)	4107
45371944	119534481	1.0	(4112,)	4112
224376932	412813805	1.0	(0,)	0
140746824	31921744	1.0	(0,)	0
140746824	162665605	1.0	(0,)	0
